120,Define,Parm,send_bits@value,int
121,Define,Parm,send_bits@length,int
132,cond, IF{}<-{_Global_@bi_valid,Imm,Imm,Imm,send_bits@length},　Key
137,cond, Else
133,op,{_Global_@bi_buf}<-{_Global_@bi_buf,send_bits@value,_Global_@bi_valid,Imm} 
134,cond, IF{}<-{_Global_@outcnt,Imm,Imm},　Key
134,cond, Else
134,op,{_Global_@outbuf[]}<-{_Global_@bi_buf,Imm,_Global_@outcnt} 
134,op,{_Global_@outcnt}<-{_Global_@outcnt} 
134,op,{_Global_@outbuf[]}<-{_Global_@bi_buf,Imm,_Global_@outcnt} 
134,op,{_Global_@outcnt}<-{_Global_@outcnt} 
134,op,{_Global_@outbuf[]}<-{_Global_@bi_buf,Imm,_Global_@outcnt} 
134,op,{_Global_@outcnt}<-{_Global_@outcnt} 
134,cond, IF{}<-{_Global_@outcnt,Imm},　Key
134,Call,Direct,flush_outbuf,Libc,Key,Para{}
134,Call,Stack <- Address, Key
134,op,{_Global_@outbuf[]}<-{_Global_@bi_buf,Imm,_Global_@outcnt} 
134,op,{_Global_@outcnt}<-{_Global_@outcnt} 
134,cond, IF{}<-{_Global_@outcnt,Imm},　Key
134,Call,Direct,flush_outbuf,Libc,Key,Para{}
134,Call,Stack <- Address, Key
135,op,{_Global_@bi_buf}<-{send_bits@value,Imm,Imm,Imm,_Global_@bi_valid} 
136,op,{_Global_@bi_valid}<-{_Global_@bi_valid,send_bits@length,Imm,Imm,Imm,Imm} 
138,op,{_Global_@bi_buf}<-{_Global_@bi_buf,send_bits@value,_Global_@bi_valid,Imm} 
139,op,{_Global_@bi_valid}<-{_Global_@bi_valid,send_bits@length,Imm} 
148,Define,FunctionDefine,bi_reverse,unsigned int
149,Define,Parm,bi_reverse@code,unsigned int
150,Define,Parm,bi_reverse@len,int
152,Define,bi_reverse@res,unsigned int
152,op {bi_reverse@res}<-{Imm}
153,cond,DO,{}<-{bi_reverse@len,Imm},　Key
154,op,{bi_reverse@res}<-{bi_reverse@res,bi_reverse@code,Imm,Imm} 
155,op,{bi_reverse@code}<-{bi_reverse@code,Imm,Imm} 
155,op,{bi_reverse@res}<-{bi_reverse@res,Imm,Imm} 
156,op,{bi_reverse@len}<-{bi_reverse@len} 
157,Ret,{}<-{bi_reverse@res,Imm}, Address <- Stack, Key
163,Define,FunctionDefine,bi_windup,void
165,cond, IF{}<-{_Global_@bi_valid,Imm},　Key
167,cond, Else
166,cond, IF{}<-{_Global_@outcnt,Imm,Imm},　Key
166,cond, Else
166,op,{_Global_@outbuf[]}<-{_Global_@bi_buf,Imm,_Global_@outcnt} 
166,op,{_Global_@outcnt}<-{_Global_@outcnt} 
166,op,{_Global_@outbuf[]}<-{_Global_@bi_buf,Imm,_Global_@outcnt} 
166,op,{_Global_@outcnt}<-{_Global_@outcnt} 
166,op,{_Global_@outbuf[]}<-{_Global_@bi_buf,Imm,_Global_@outcnt} 
166,op,{_Global_@outcnt}<-{_Global_@outcnt} 
166,cond, IF{}<-{_Global_@outcnt,Imm},　Key
166,Call,Direct,flush_outbuf,Libc,Key,Para{}
166,Call,Stack <- Address, Key
166,op,{_Global_@outbuf[]}<-{_Global_@bi_buf,Imm,_Global_@outcnt} 
166,op,{_Global_@outcnt}<-{_Global_@outcnt} 
166,cond, IF{}<-{_Global_@outcnt,Imm},　Key
166,Call,Direct,flush_outbuf,Libc,Key,Para{}
166,Call,Stack <- Address, Key
167,cond, IF{}<-{_Global_@bi_valid,Imm},　Key
168,op,{_Global_@outbuf[]}<-{_Global_@bi_buf,_Global_@outcnt} 
168,op,{_Global_@outcnt}<-{_Global_@outcnt} 
168,cond, IF{}<-{_Global_@outcnt,Imm},　Key
168,Call,Direct,flush_outbuf,Libc,Key,Para{}
168,Call,Stack <- Address, Key
170,op,{_Global_@bi_buf}<-{Imm} 
171,op,{_Global_@bi_valid}<-{Imm} 
181,Define,FunctionDefine,copy_block,void
182,Define,Parm,copy_block@buf,char *
183,Define,Parm,copy_block@len,unsigned int
184,Define,Parm,copy_block@header,int
186,Call,Direct,bi_windup,Para{}
186,Call,Stack <- Address, Key
188,cond, IF{}<-{copy_block@header},　Key
189,cond, IF{}<-{_Global_@outcnt,Imm,Imm},　Key
189,cond, Else
189,op,{_Global_@outbuf[]}<-{copy_block@len,Imm,_Global_@outcnt} 
189,op,{_Global_@outcnt}<-{_Global_@outcnt} 
189,op,{_Global_@outbuf[]}<-{copy_block@len,Imm,_Global_@outcnt} 
189,op,{_Global_@outcnt}<-{_Global_@outcnt} 
189,op,{_Global_@outbuf[]}<-{copy_block@len,Imm,_Global_@outcnt} 
189,op,{_Global_@outcnt}<-{_Global_@outcnt} 
189,cond, IF{}<-{_Global_@outcnt,Imm},　Key
189,Call,Direct,flush_outbuf,Libc,Key,Para{}
189,Call,Stack <- Address, Key
189,op,{_Global_@outbuf[]}<-{copy_block@len,Imm,_Global_@outcnt} 
189,op,{_Global_@outcnt}<-{_Global_@outcnt} 
189,cond, IF{}<-{_Global_@outcnt,Imm},　Key
189,Call,Direct,flush_outbuf,Libc,Key,Para{}
189,Call,Stack <- Address, Key
190,cond, IF{}<-{_Global_@outcnt,Imm,Imm},　Key
190,cond, Else
190,op,{_Global_@outbuf[]}<-{copy_block@len,Imm,_Global_@outcnt} 
190,op,{_Global_@outcnt}<-{_Global_@outcnt} 
190,op,{_Global_@outbuf[]}<-{copy_block@len,Imm,_Global_@outcnt} 
190,op,{_Global_@outcnt}<-{_Global_@outcnt} 
190,op,{_Global_@outbuf[]}<-{copy_block@len,Imm,_Global_@outcnt} 
190,op,{_Global_@outcnt}<-{_Global_@outcnt} 
190,cond, IF{}<-{_Global_@outcnt,Imm},　Key
190,Call,Direct,flush_outbuf,Libc,Key,Para{}
190,Call,Stack <- Address, Key
190,op,{_Global_@outbuf[]}<-{copy_block@len,Imm,_Global_@outcnt} 
190,op,{_Global_@outcnt}<-{_Global_@outcnt} 
190,cond, IF{}<-{_Global_@outcnt,Imm},　Key
190,Call,Direct,flush_outbuf,Libc,Key,Para{}
190,Call,Stack <- Address, Key
198,cond,WHILE,{}<-{copy_block@len},　Key
198,op,{copy_block@len}<-{copy_block@len} 
203,op,{_Global_@outbuf[]}<-{copy_block@buf,_Global_@outcnt} 
203,op,{_Global_@outcnt}<-{_Global_@outcnt} 
203,op,{copy_block@buf}<-{copy_block@buf} unsafePointer  
203,cond, IF{}<-{_Global_@outcnt,Imm},　Key
203,Call,Direct,flush_outbuf,Libc,Key,Para{}
203,Call,Stack <- Address, Key
